ID Peserta,Ketinggian,Temperatur,Kelembapan Relatif,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
MAHESWARA_KOMBAT2019,07:31:25,6933.6,2.8,8.9,414.8,252.5,7.05,-7.663897,107.605072
MAHESWARA_KOMBAT2019,07:31:26,6940.6,2.7,8.9,414.4,250.2,6.22,-7.663916,107.605019
MAHESWARA_KOMBAT2019,07:31:27,6946.2,2.6,8.6,414.1,254.6,6.97,-7.663932,107.604958
MAHESWARA_KOMBAT2019,07:31:28,6952.9,2.6,8.4,413.7,258.5,7.68,-7.663946,107.604889
MAHESWARA_KOMBAT2019,07:31:29,6959.4,2.6,8.7,413.3,261.5,6.77,-7.663955,107.604828
MAHESWARA_KOMBAT2019,07:31:30,6968.4,2.6,8.9,412.8,266.0,7.56,-7.663960,107.604759
MAHESWARA_KOMBAT2019,07:31:31,6972.6,2.6,8.7,412.6,269.6,7.55,-7.663960,107.604691
MAHESWARA_KOMBAT2019,07:31:32,6976.8,2.6,8.6,412.3,271.4,6.70,-7.663957,107.604553
MAHESWARA_KOMBAT2019,07:31:34,6988.5,2.5,8.4,411.6,271.2,5.86,-7.663914,107.603432
,5.04,-7.663911,107.603386
,5.06,-7.663908,107.603340
MAHESWARA_KOMBAT2019,07:31:55,7112.5,1.9,8.5,404.5,276.2,5.91,-7.663902,107.603287
MAHESWARA_KOMBAT2019,07:31:56,7118.9,1.9,8.1,404.2,281.3,5.11,-7.663893,107.603241
MAHESWARA_KOMBAT2019,07:31:57,7124.4,1.9,8.3,403.8,284.6,6.04,-7.663879,107.603188
MAHESWARA_KOMBAT2019,07:31:58,7131.5,1.9,8.1,403.4,287.5,6.18,-7.663863,107.603134
MAHESWARA_KOMBAT2019,07:31:59,7137.3,1.9,8.1,403.1,292.8,5.42,-7.663844,107.603088
,5.52,-7.663823,107.603043
,4.74,-7.663803,107.603004
MAHESWARA_KOMBAT2019,07:32:14,7227.1,1.4,7.7,398.0,298.5MAHESWARA_KOMBAT2019,07:32:23,7280.5,1.1,7.6,395.0,317.8,4.97,-7.663310,107.602081
MAHESWARA_KOMBAT2019,07:32:24,7285.8,1.1,7.5,394.7,311.4,5.60,-7.663276,107.602043
MAHESWARA_KOMBAT2019,07:32:25,7292.3,1.1,7.2,394.4,313.0,5.72,-7.663241,107.602005
MAHESWARA_KOMBAT2019,07:32:26,7298.4,1.1,7.5,394.0,313.8,5.81,-7.663205,107.601967
MAHESWARA_KOMBAT2019,07:32:27,7303.8,1.1,7.7,393.7,314.9MAHESWARA_KOMBAT2019,07:32:28,7309.5,1.1,7.4,393.4,315.3MAHESWARA_KOMBAT2019,07:32:29,7315.3,1.1,7.5,393.1,314.9,5.96,-7.662785,107.601563
,5.37,-7.662746,107.601532
MAHESWARA_KOMBAT2019,07:32:40,7381.5,0.6,7.3,389.4,328.0MAHESWARA_KOMBAT2019,07:33:02,7511.3,-0.3,7.2,382.3,327.MAHESWARA_KOMBAT2019,07:33:03,7516.8,-0.3,7.5,382.0,319.6,6.44,-7.661746,107.600784
MAHESWARA_KOMBAT2019,07:33:04,7523.4,-0.3,7.2,381.6,322.6,5.53,-7.661706,107.600754
MAHESWARA_KOMBAT2019,07:33:05,7529.5,-0.4,7.1,381.3,313.0,5.73,-7.661671,107.600716
2,5.71,-7.660594,107.599579
MAHESWARA_KOMBAT2019,07:33:39,7721.7,-0.9,7.1,370.9,325.4,5.87,-7.660551,107.599548
MAHESWARA_KOMBAT2019,07:33:40,7727.0,-0.9,7.1,370.6,325.1,5.87,-7.660507,107.599518
MAHESWARA_KOMBAT2019,07:33:41,7733.6,-1.0,7.1,370.3,332.7,5.45,-7.660463,107.599495
MAHESWARA_KOMBAT2019,07:33:42,7739.3,-1.0,7.7,370.0,331.9,5.34,-7.660421,107.599472
MAHESWARA_KOMBAT2019,07:33:43,7744.9,-1.0,7.1,369.7,331.3,5.25,-7.660379,107.599449
MAHESWARA_KOMBAT2019,07:33:44,7750.9,-1.1,6.6,369.4,331.1,5.20,-7.660297,107.599403
MAHESWARA_KOMBAT2019,07:33:47,7768.5,-1.2,6.8,368.4,325.4,5.91,-7.660212,107.599350
8,6.09,-7.660120,107.599297
MAHESWARA_KOMBAT2019,07:33:50,7786.2,-1.3,6.9,367.5,334.1,5.75,-7.660074,107.599274
3,4.77,-7.659789,107.599106
MAHESWARA_KOMBAT2019,07:33:58,7834.3,-1.7,6.9,365.0,328.MAHESWARA_KOMBAT2019,07:34:01,7852.4,-1.8,6.9,364.0,339.2,5.43,-7.659229,107.598930
7,5.37,-7.659184,107.598915
0,4.83,-7.659141,107.598907
MAHESWARA_KOMBAT2019,07:34:14,7930.8,-2.1,6.7,359.9,348.9,4.34,-7.659062,107.598892
MAHESWARA_KOMBAT2019,07:34:15,7936.8,-2.2,7.1,359.6,338.MAHESWARA_KOMBAT2019,07:34:16,7943.3,-2.2,6.7,359.3,349.1,5.45,-7.658892,107.598846
9,4.80,-7.658446,107.598717
MAHESWARA_KOMBAT2019,07:34:32,8038.4,-2.4,6.6,354.4,350.MAHESWARA_KOMBAT2019,07:34:34,8050.4,-2.4,6.6,353.8,350.0,4.83,-7.658224,107.598671
MAHESWARA_KOMBAT2019,07:34:35,8056.1,-2.4,7.2,353.5,349.9,4.75,-7.658181,107.598663
MAHESWARA_KOMBAT2019,07:34:36,8062.5,-2.4,6.7,353.1,349.MAHESWARA_KOMBAT2019,07:34:37,8067.8,-2.4,6.8,352.9,350.4.99,-7.657916,107.598610
MAHESWARA_KOMBAT2019,07:34:48,8135.7,-2.9,6.3,349.4,348.8,4.32,-7.657647,107.598572
MAHESWARA_KOMBAT2019,07:34:49,8140.6,-2.9,6.6,349.2,349.8,4.73,-7.657605,107.598564
5.08,-7.657422,107.598564
4.86,-7.657247,107.598557
MAHESWARA_KOMBAT2019,07:34:58,8195.6,-3.4,6.0,346.4,350.3,4.96,-7.657202,107.598549
MAHESWARA_KOMBAT2019,07:34:59,8202.2,-3.5,6.2,346.0,350.5,5.11,-7.657157,107.598541
4,5.06,-7.657066,107.598526
MAHESWARA_KOMBAT2019,07:35:02,8220.2,-3.6,6.3,345.1,0.0,4.73,-7.657023,107.598526
MAHESWARA_KOMBAT2019,07:35:03,8226.0,-3.6,6.1,344.8,349.2,4.45,-7.656984,107.598518
4.09,-7.656947,107.598518
MAHESWARA_KOMBAT2019,07:35:05,8238.9,-3.7,5.9,344.2,336.5,4.19,-7.656912,107.598503
MAHESWARA_KOMBAT2019,07:35:06,8245.1,-3.8,6.0,343.9,347.6,3.89,-7.656878,107.598495
MAHESWARA_KOMBAT2019,07:35:07,8251.8,-3.9,5.5,343.5,336.8,4.27,-7.656843,107.598480
MAHESWARA_KOMBAT2019,07:35:08,8257.0,-4.0,6.1,343.3,337.9,4.47,-7.656806,107.598465
MAHESWARA_KOMBAT2019,07:35:09,8269.7,-4.0,6.0,342.6,339.1,4.67,-7.656766,107.598450
MAHESWARA_KOMBAT2019,07:35:10,8269.2,-4.0,5.9,342.7,349.MAHESWARA_KOMBAT2019,07:35:11,8275.3,-4.0,5.6,342.4,0.0,1,6.13,-7.655555,107.598152
5,6.54,-7.655243,107.598022
MAHESWARA_KOMBAT2019,07:35:41,8457.0,-5.4,5.2,333.4,346.MAHESWARA_KOMBAT2019,07:35:42,8463.5,-5.4,5.5,333.1,353.MAHESWARA_KOMBAT2019,07:36:14,8664.6,-6.2,5.1,323.4,332.MAHESWARA_KOMBAT2019,07:36:30,8768.4,-6.6,4.6,318.5,325.MAHESWARA_KOMBAT2019,07:37:33,9156.3,-8.7,4.5,300.6,266.2,12.53,-7.650260,107.592400
MAHESWARA_KOMBAT2019,07:37:34,9163.4,-8.8,4.6,300.3,266.4,12.53,-7.650268,107.592285
MAHESWARA_KOMBAT2019,07:37:35,9171.4,-8.9,4.6,300.0,265.6,11.82,-7.650276,107.592178
MAHESWARA_KOMBAT2019,07:37:36,9177.0,-9.0,4.6,299.7,264.7,10.88,-7.650285,107.592079
MAHESWARA_KOMBAT2019,07:37:37,9184.2,-9.1,4.5,299.4,264.3,11.72,-7.650295,107.591972
MAHESWARA_KOMBAT2019,07:37:38,9190.2,-9.1,4.2,299.1,262.8,10.92,-7.650308,107.591873
MAHESWARA_KOMBAT2019,07:37:39,9196.8,-9.1,4.7,298.8,262.5,10.93,-7.650321,107.591774
MAHESWARA_KOMBAT2019,07:37:40,9204.0,-9.1,4.5,298.5,262.5,10.93,-7.650333,107.591675
MAHESWARA_KOMBAT2019,07:37:41,9211.3,-9.1,4.5,298.2,263.4,10.91,-7.650345,107.591576
MAHESWARA_KOMBAT2019,07:37:42,9218.5,-9.2,4.6,297.9,265.6,11.82,-7.650353,107.591469
MAHESWARA_KOMBAT2019,07:37:43,9225.4,-9.2,4.5,297.6,268.2,11.67,-7.650356,107.591362
MAHESWARA_KOMBAT2019,07:37:44,9232.7,-9.2,4.5,297.2,271.0,11.67,-7.650354,107.591255
MAHESWARA_KOMBAT2019,07:37:45,9240.1,-9.2,4.7,296.9,272.MAHESWARA_KOMBAT2019,07:37:53,9297.5,-9.5,4.5,294.4,264.3,11.72,-7.650412,107.590225
1,11.68,-7.650414,107.589897
4,11.69,-7.650408,107.589790
9,12.64,-7.650402,107.589676
MAHESWARA_KOMBAT2019,07:38:04,9375.4,-9.8,4.3,290.9,268.8,12.63,-7.650403,107.588966
MAHESWARA_KOMBAT2019,07:38:06,9391.1,-9.8,4.0,290.3,267.4,12.51,-7.650413,107.588737
MAHESWARA_KOMBAT2019,07:38:09,9411.9,-9.9,4.3,289.3,271.4,10.84,-7.650415,107.588432
MAHESWARA_KOMBAT2019,07:38:10,9418.8,-9.9,4.3,289.0,272.8,11.68,-7.650410,107.588326
MAHESWARA_KOMBAT2019,07:38:11,9425.5,-9.9,4.3,288.7,274.4,11.70,-7.650402,107.588219
MAHESWARA_KOMBAT2019,07:38:12,9434.1,-9.9,4.6,288.4,275.3,12.55,-7.650392,107.588104
MAHESWARA_KOMBAT2019,07:38:13,9439.7,-10.0,4.2,288.1,274MAHESWARA_KOMBAT2019,07:38:14,9447.6,-10.1,4.4,287.8,274.3,12.66,-7.650373,107.587868
MAHESWARA_KOMBAT2019,07:38:15,9454.1,-10.1,4.4,287.5,272.7,13.35,-7.650368,107.587746
MAHESWARA_KOMBAT2019,07:38:16,9461.1,-10.2,4.4,287.2,270.5,13.33,-7.650367,107.587624
MAHESWARA_KOMBAT2019,07:38:17,9469.2,-10.2,3.9,286.9,268.5,14.18,-7.650176,107.584236
.4,15.03,-7.649948,107.579819
MAHESWARA_KOMBAT2019,07:39:21,9916.4,-13.1,4.3,268.0,271.7,15.84,-7.649944,107.579674
MAHESWARA_KOMBAT2019,07:39:23,9922.9,-13.2,4.1,267.8,269.8,18.52,-7.649944,107.579506
MAHESWARA_KOMBAT2019,07:39:24,9929.1,-13.2,4.0,267.5,268.8,15.00,-7.649947,107.579369
MAHESWARA_KOMBAT2019,07:39:39,10034.8,-13.7,4.1,263.2,266.2,14.20,-7.649876,107.577415
MAHESWARA_KOMBAT2019,07:39:40,10042.9,-13.8,3.8,262.9,267.2,15.02,-7.649883,107.577278
MAHESWARA_KOMBAT2019,07:39:41,10049.1,-13.7,4.1,262.7,268.4,15.16,-7.649887,107.577141
MAHESWARA_KOMBAT2019,07:39:42,10057.0,-13.8,4.4,262.3,270.4,14.17,-7.649886,107.577011
MAHESWARA_KOMBAT2019,07:39:43,10063.1,-13.8,4.0,262.1,273.2,14.19,-7.649879,107.576881
MAHESWARA_KOMBAT2019,07:39:44,10070.6,-13.8,3.9,261.8,275.6,15.07,-7.649865,107.576744
MAHESWARA_KOMBAT2019,07:39:45,10077.5,-13.9,4.1,261.5,277.4,15.97,-7.649828,107.576462
MAHESWARA_KOMBAT2019,07:39:47,10093.3,-14.2,4.1,260.9,275.3,15.90,-7.649815,107.576317
MAHESWARA_KOMBAT2019,07:39:48,10098.2,-14.1,4.1,260.7,272.0,16.68,-7.649809,107.576164
8.6,17.68,-7.649813,107.576004
MAHESWARA_KOMBAT2019,07:39:50,10112.6,-14.2,3.9,260.1,266.2,16.70,-7.649823,107.575851
MAHESWARA_KOMBAT2019,07:39:51,10120.0,-14.3,4.1,259.8,265.1,15.89,-7.649836,107.575706
5.6,15.88,-7.649847,107.575562
7.3,15.85,-7.649853,107.575417
MAHESWARA_KOMBAT2019,07:39:54,10140.5,-14.5,4.1,259.0,269.2,15.84,-7.649855,107.575272
MAHESWARA_KOMBAT2019,07:39:55,10147.8,-14.6,4.1,258.7,271.1,19.36,-7.649852,107.575096
7.5,16.68,-7.649874,107.573410
7.7,16.68,-7.649880,107.573257
MAHESWARA_KOMBAT2019,07:40:08,10239.3,-14.8,4.2,255.1,267.7,15.85,-7.649886,107.573112
8.0,16.84,-7.649891,107.572960
MAHESWARA_KOMBAT2019,07:40:10,10253.5,-14.8,4.0,254.6,268.6,17.51,-7.649895,107.572800
MAHESWARA_KOMBAT2019,07:40:11,10261.2,-14.8,4.0,254.2,269.0,17.50,-7.649898,107.572639
MAHESWARA_KOMBAT2019,07:40:12,10268.0,-14.9,4.0,254.0,269.2,19.17,-7.649900,107.572464
MAHESWARA_KOMBAT2019,07:40:13,10274.5,-15.0,3.8,253.7,268.7,19.19,-7.649904,107.572289
MAHESWARA_KOMBAT2019,07:40:14,10281.1,-15.1,4.0,253.5,267.6,19.38,-7.649911,107.572113
MAHESWARA_KOMBAT2019,07:40:15,10289.0,-15.2,4.2,253.1,266.2,19.23,-7.649922,107.571938
MAHESWARA_KOMBAT2019,07:40:16,10296.4,-15.3,4.0,252.9,265.0,19.43,-7.649938,107.571762
MAHESWARA_KOMBAT2019,07:40:17,10304.5,-15.4,4.2,252.5,263.8,18.44,-7.649956,107.571594
MAHESWARA_KOMBAT2019,07:40:18,10311.0,-15.5,4.2,252.3,263.6,18.45,-7.649974,107.571426
MAHESWARA_KOMBAT2019,07:40:19,10318.1,-15.6,4.0,252.0,263.6,18.45,-7.649993,107.571259
MAHESWARA_KOMBAT2019,07:40:20,10325.6,-15.7,4.1,251.7,263.9,18.44,-7.650011,107.571091
MAHESWARA_KOMBAT2019,07:40:21,10332.6,-15.7,4.0,251.4,264.9,17.57,-7.650025,107.570930
MAHESWARA_KOMBAT2019,07:40:22,10340.9,-15.8,4.0,251.1,266.7,18.37,-7.650034,107.570763
MAHESWARA_KOMBAT2019,07:40:23,10346.4,-15.9,4.0,250.9,268.9,18.52,-7.650038,107.570595
MAHESWARA_KOMBAT2019,07:40:25,10361.7,-15.8,4.0,250.3,27MAHESWARA_KOMBAT2019,07:40:26,10368.4,-15.8,4.1,250.1,260.8,19.17,-7.650166,107.568100
9.4,20.00,-7.650168,107.567917
MAHESWARA_KOMBAT2019,07:40:39,10461.9,-16.4,4.0,246.5,267.7,20.02,-7.650175,107.567734
MAHESWARA_KOMBAT2019,07:40:40,10469.3,-16.5,4.0,246.2,266.1,20.05,-7.650187,107.567551
MAHESWARA_KOMBAT2019,07:40:41,10476.0,-16.6,3.9,245.9,264.7,20.29,-7.650204,107.567368
MAHESWARA_KOMBAT2019,07:40:42,10485.4,-16.7,3.8,245.6,263.3,18.46,-7.650224,107.567200
MAHESWARA_KOMBAT2019,07:40:43,10490.4,-16.7,3.9,245.4,262.7,18.49,-7.650245,107.567032
MAHESWARA_KOMBAT2019,07:40:44,10497.8,-16.7,3.9,245.1,263.1,18.47,-7.650265,107.566864
9.2,19.17,-7.650305,107.565704
6.1,20.05,-7.650324,107.565346
4.2,19.27,-7.650342,107.565170
1.2,17.51,-7.650423,107.563858
4.4,16.75,-7.650516,107.562515
6.2,16.87,-7.650526,107.562363
2.9,17.52,-7.650605,107.559639
2.8,17.70,-7.650598,107.559479
